rank	stars	full_name	language	url	description
193	315	YukunXia/Carla_iLQR_MPC	Python	https://github.com/YukunXia/Carla_iLQR_MPC	Implementation of the real-time MPC based on iLQR in Carla simulator
194	315	versatiles-org/versatiles-rs	Rust	https://github.com/versatiles-org/versatiles-rs	Core Rust implementation of the VersaTiles toolkit for converting, validating, and serving map tiles in multiple formats.
195	310	Brackeys/NavMesh-Tutorial	C#	https://github.com/Brackeys/NavMesh-Tutorial	Tutorial project files on using NavMesh in Unity.
196	308	tsinghua-fib-lab/DRL-urban-planning	Jupyter Notebook	https://github.com/tsinghua-fib-lab/DRL-urban-planning	A deep reinforcement learning (DRL) based approach for spatial layout of land use and roads in urban communities. (Nature Computational Science)
197	303	Framstag/libosmscout	C++	https://github.com/Framstag/libosmscout	Libosmscout is a C++ library for offline map rendering, routing and location lookup based on OpenStreetMap data
198	300	kartoza/docker-osm	C	https://github.com/kartoza/docker-osm	A docker compose project to setup an OSM PostGIS database with automatic updates from OSM periodically 
199	295	easbar/fast_paths	Rust	https://github.com/easbar/fast_paths	Fast shortest path calculations for Rust 
200	293	Liang-ZX/VectorNet	Jupyter Notebook	https://github.com/Liang-ZX/VectorNet	Pytorch implementation of CVPR2020 paper “VectorNet: Encoding HD Maps and Agent Dynamics from Vectorized Representation”
201	291	autocore-ai/MapToolbox	C#	https://github.com/autocore-ai/MapToolbox	Plugins to make Autoware vector maps in Unity
202	291	htcr/sam_road	Python	https://github.com/htcr/sam_road	Segment Anything Model for large-scale, vectorized road network extraction from aerial imagery. CVPRW 2024
203	290	zdsjjtTLG/TrackIt	Python	https://github.com/zdsjjtTLG/TrackIt	Map Matching Python Package Based on Hidden Markov Model(HMM)
204	290	engcang/FAST-LIO-Localization-QN	C++	https://github.com/engcang/FAST-LIO-Localization-QN	A Map-based localization implementation combining FAST-LIO2 as an odometry with Quatro + Nano-GICP as a map matching method
205	289	mchrbn/unity-traffic-simulation	C#	https://github.com/mchrbn/unity-traffic-simulation	A Unity asset that lets you easily simulate very simple traffic into your scene.
206	288	ad-freiburg/pfaedle	C++	https://github.com/ad-freiburg/pfaedle	Precise map-matching for public transit feeds. Generates high-quality GTFS shapes from OSM data.
207	288	recast4j/recast4j	Java	https://github.com/recast4j/recast4j	Java Port of Recast & Detour navigation mesh toolset
208	284	davideolgiati/PartyLoud	Shell	https://github.com/davideolgiati/PartyLoud	A simple tool to generate fake web browsing and mitigate tracking
209	283	podusowski/walkers	Rust	https://github.com/podusowski/walkers	slippy map (openstreetmap) widget for egui
210	282	carla-simulator/carla-autoware	Dockerfile	https://github.com/carla-simulator/carla-autoware	Integration of AutoWare AV software with the CARLA simulator
211	279	urbica/galton	JavaScript	https://github.com/urbica/galton	Lightweight Node.js isochrone map server
212	278	cyclosm/cyclosm-cartocss-style	CartoCSS	https://github.com/cyclosm/cyclosm-cartocss-style	Cycle oriented CartoCSS style.
213	274	Kink3d/SimpleTraffic	C#	https://github.com/Kink3d/SimpleTraffic	A simple traffic simulation using Unity's Nav Mesh Components.
214	269	tier4/CalibrationTools	C++	https://github.com/tier4/CalibrationTools	sensor calibration tools for autonomous driving and robotics
215	267	yurkth/stsmapgen	JavaScript	https://github.com/yurkth/stsmapgen	Procedural map generator inspired by Slay the Spire.
216	265	zhangfuyang/rl_CARLA	Python	https://github.com/zhangfuyang/rl_CARLA	Use Reinforcement Learning to train an autonomous driving agent in CARLA Simulator
217	265	DinoTools/python-overpy	Python	https://github.com/DinoTools/python-overpy	Python Wrapper to access the Overpass API
218	264	UDST/urbanaccess	Python	https://github.com/UDST/urbanaccess	A tool for GTFS transit and OSM pedestrian network accessibility analysis by UrbanSim
219	263	silverwingsbot/EasyCarla-RL	Python	https://github.com/silverwingsbot/EasyCarla-RL	A simple and easy-to-use autonomous driving environment for reinforcement learning, based on the CARLA simulator.
220	262	daohu527/imap	Python	https://github.com/daohu527/imap	High-resolution map (OpenDrive\Apollo) visualization and conversion tools
221	262	osmlab/editor-layer-index	JSON	https://github.com/osmlab/editor-layer-index	A unified layer index for OSM editors.
222	262	midgen/uesvon	C++	https://github.com/midgen/uesvon	3D navmesh generation and pathfinding plugin for UnrealEngine
223	261	autowarefoundation/autoware_core_universe_prototype	Shell	https://github.com/autowarefoundation/autoware_core_universe_prototype	Autoware - the world's leading open-source software project for autonomous driving
224	261	open-energy-transition/grid2poster	Python	https://github.com/open-energy-transition/grid2poster	Design posters showcasing your country's electrical grid
225	261	valhalla/web-app	TypeScript	https://github.com/valhalla/web-app	This is the demo web app running on https://valhalla.openstreetmap.de
226	260	gaopengbin/geo-downloader	TypeScript	https://github.com/gaopengbin/geo-downloader	GeoD — Free and open-source geospatial data downloader for OpenStreetMap/XYZ tiles, GeoTIFF, 3D Tiles and Esri Wayback. Windows, macOS and Linux.
227	260	Tsinghua-MARS-Lab/Online-HD-Map-Construction-CVPR2023	Python	https://github.com/Tsinghua-MARS-Lab/Online-HD-Map-Construction-CVPR2023	Online HD Map Construction CVPR2023
228	257	clydedacruz/openstreetmap-wkt-playground	HTML	https://github.com/clydedacruz/openstreetmap-wkt-playground	Plot and visualize WKT shapes on OpenStreetMap
229	257	cnzzx/GeMap	Python	https://github.com/cnzzx/GeMap	[ECCV'24] Online Vectorized HD Map Construction using Geometry
230	256	QuickOSM/QuickOSM	QML	https://github.com/QuickOSM/QuickOSM	QGIS plugin to fetch OSM data with the Overpass API
231	255	riatelab/osrm	R	https://github.com/riatelab/osrm	Interface between R and the OpenStreetMap-based routing service OSRM
232	255	mapbox/mapping	JavaScript	https://github.com/mapbox/mapping	OpenStreetMap contributions from the data team at Mapbox
233	254	Youkang-Kong/VectorNet	Python	https://github.com/Youkang-Kong/VectorNet	VectorNet: Encoding HD Maps and Agent Dynamics from Vectorized Representation, partial function re-implement
234	254	wannesm/LeuvenMapMatching	Python	https://github.com/wannesm/LeuvenMapMatching	Leuven.MapMatching toolbox for aligning GPS measurements to locations on a map.
235	253	mapbox/mapbox-gl-directions	JavaScript	https://github.com/mapbox/mapbox-gl-directions	Directions plugin for mapbox-gl-js using Mapbox Directions API.
236	253	toruseo/UXsim	Python	https://github.com/toruseo/UXsim	Vehicular traffic flow simulator in road network for Python
237	249	t-mw/citygen	TypeScript	https://github.com/t-mw/citygen	Procedural city generation demo 
238	247	openstreetmap-ng/openstreetmap-ng	Python	https://github.com/openstreetmap-ng/openstreetmap-ng	🗺️ The Next Generation of OpenStreetMap — in Python!
239	247	hyperknot/openfreemap-styles	Python	https://github.com/hyperknot/openfreemap-styles	Styles for OpenFreeMap
240	246	PimpinPumpkin/Vela	Kotlin	https://github.com/PimpinPumpkin/Vela	Degoogled maps & turn-by-turn navigation for Android - MapLibre + Jetpack Compose, no Google Play Services
241	246	wheelos-euc/OpenHDMap	C++	https://github.com/wheelos-euc/OpenHDMap	An open HD map production process for autonomous car simulation
242	245	Endarren/Unity_Resources		https://github.com/Endarren/Unity_Resources	A list of resources and tutorials for those doing programming in Unity.
243	244	osmlab/atlas	Java	https://github.com/osmlab/atlas	OSM in memory
244	244	pietervdvn/MapComplete	TypeScript	https://github.com/pietervdvn/MapComplete	An easy-to-use webapp to edit OpenStreetMap
245	242	athillion/ProceduralPlanetGodot	GDScript	https://github.com/athillion/ProceduralPlanetGodot	A procedurally generated planet created in Godot, based on Sebastian Lague's procedural planet for Unity
246	241	k3b/APhotoManager	Java	https://github.com/k3b/APhotoManager	Manage local photos on Android: gallery, geotag with photomap, privacy, tags, find, sort, view, copy, send, ... .
247	241	osm-americana/openstreetmap-americana	JavaScript	https://github.com/osm-americana/openstreetmap-americana	A quintessentially American map style
248	240	samkhawase/LooLocator	Swift	https://github.com/samkhawase/LooLocator	A simple iOS app that fetches the crowd-sourced data from OpenStreetMaps, and shows toilets within walking distance.
249	240	ipeaGIT/r5r	R	https://github.com/ipeaGIT/r5r	
250	239	kartotherian/kartotherian	JavaScript	https://github.com/kartotherian/kartotherian	Map Tile Server
251	238	TUMFTM/Carla-Autoware-Bridge	Python	https://github.com/TUMFTM/Carla-Autoware-Bridge	Carla 0.9.15 and Autoware Universe Humble
252	238	OneBusAway/onebusaway-application-modules	Java	https://github.com/OneBusAway/onebusaway-application-modules	The core OneBusAway application suite.
253	234	hatem-darweesh/assuremappingtools	Dockerfile	https://github.com/hatem-darweesh/assuremappingtools	Desktop based tool for viewing, editing and saving road network maps for autonomous vehicle platforms such as Autoware.
254	234	GIScience/openrouteservice-app	JavaScript	https://github.com/GIScience/openrouteservice-app	:blue_car: The open source route planner app with plenty of features.
255	233	dabreegster/route_snapper	Rust	https://github.com/dabreegster/route_snapper	Draw routes in MapLibre snapped to a street network using client-side routing
256	232	mauriciopoppe/Three.js-City	JavaScript	https://github.com/mauriciopoppe/Three.js-City	A 3D interactive city with a car that can be driven around, built with Three.js
257	230	atlasr-org/atlasr	Rust	https://github.com/atlasr-org/atlasr	Atlasr is a truly open-source and free map browser.
258	229	citiesskylines-csur/CSUR	Python	https://github.com/citiesskylines-csur/CSUR	Offline procedural generation of realistic road environments in Cities: Skylines
259	228	Bauxitedev/stylized-planet-generator	GDScript	https://github.com/Bauxitedev/stylized-planet-generator	A stylized procedural planet generator written in Godot 3.0.
260	228	openstreetmap/id-tagging-schema	JSON	https://github.com/openstreetmap/id-tagging-schema	🆔🏷 The presets and other tagging data used by the iD editor
261	228	BlinkTagInc/gtfs-to-html	TypeScript	https://github.com/BlinkTagInc/gtfs-to-html	Build human readable transit timetables as HTML or PDF from GTFS.
262	226	deepsense-ai/carla-birdeye-view	Python	https://github.com/deepsense-ai/carla-birdeye-view	Bird-eye's view for CARLA simulator
263	226	KyleBing/map	Vue	https://github.com/KyleBing/map	路书，路线规划，高德地图 api 示例，地图信息 vue3 ts vite
264	226	datawire/bakerstreet	Python	https://github.com/datawire/bakerstreet	Baker Street is a HAProxy based routing engine for microservice architectures
265	225	brifsttar/OpenDRIVE	C++	https://github.com/brifsttar/OpenDRIVE	Unreal Engine OpenDRIVE plugin
266	225	autowarefoundation/autoware_ai_planning	C++	https://github.com/autowarefoundation/autoware_ai_planning	
267	225	Honminden/awesome-hd-map-construction		https://github.com/Honminden/awesome-hd-map-construction	A curated list of awesome HD map construction methods
268	223	skarkkai/touch-mapper	JavaScript	https://github.com/skarkkai/touch-mapper	Tactile map maker. Creates 3D or embosser printable files for requested OpenStreetMap areas.
269	222	koenderks/rcityviews	R	https://github.com/koenderks/rcityviews	rcityviews is a user-friendly R interface for creating stylized city maps using OpenStreetMap (www.openstreetmap.org) data, implemented as an R package and a Shiny web application.
270	222	Esri/cityengine-sdk		https://github.com/Esri/cityengine-sdk	CityEngine is a 3D city modeling software for urban design, visual effects, and VR/AR production. With its C++ SDK you can create plugins and standalone apps capable to execute CityEngine CGA procedural modeling rules.
271	221	marukrap/ProceduralMapGenerator	C++	https://github.com/marukrap/ProceduralMapGenerator	A procedural map generator for roguelike games
272	220	jagan-shanmugam/open-streetmap-mcp	Python	https://github.com/jagan-shanmugam/open-streetmap-mcp	An OpenStreetMap MCP server implementation that enhances LLM capabilities with location-based services and geospatial data.
273	219	geofabrik/OpenRailRouting	JavaScript	https://github.com/geofabrik/OpenRailRouting	routing on railway tracks using OpenStreetMap data and the GraphHopper routing engine
274	219	andreynovikov/trekarta	Java	https://github.com/andreynovikov/trekarta	Simple, responsive map for your trek. You decide how to journey today, not the application!
275	219	mapbox/mapbox-gl-native-android	Java	https://github.com/mapbox/mapbox-gl-native-android	Interactive, thoroughly customizable maps in native Android powered by vector tiles and OpenGL
276	218	songtaohe/Sat2Graph	OpenEdge ABL	https://github.com/songtaohe/Sat2Graph	Sat2Graph: Road Graph Extraction through Graph-Tensor Encoding
277	218	timwaters/mapwarper	Ruby	https://github.com/timwaters/mapwarper	free open source public map georeferencer, georectifier and warper
278	217	d-wasserman/Complete_Street_Rule	Python	https://github.com/d-wasserman/Complete_Street_Rule	The Complete Street Rule for ArcGIS CityEngine is a scenario oriented design tool intended to enable users to quickly create procedurally generated multimodal streets. 
